"Region","RegionName","State","ForecastYoYPctChange","MSAName","CountyName","CityName"
"ZipCode","48823","MI",4.37579858181041,"Lansing, MI","Ingham","East Lansing"
"ZipCode","48827","MI",3.90381663682673,"Lansing, MI","Eaton","Eaton Rapids"
"ZipCode","48829","MI",3.41549157834686,"Grand Rapids, MI","Montcalm","Edmore"
"ZipCode","48831","MI",3.57706159813229,"Lansing, MI","Clinton","Elsie"
"ZipCode","48834","MI",2.70774061134504,"Grand Rapids, MI","Montcalm","Fenwick"
"ZipCode","48836","MI",3.61318435488733,"Detroit, MI","Livingston","Fowlerville"
"ZipCode","48837","MI",3.60332278320439,"Lansing, MI","Eaton","Grand Ledge"
"ZipCode","48838","MI",4.87043430022842,"Grand Rapids, MI","Montcalm","Greenville"
"ZipCode","48840","MI",3.78632008493958,"Lansing, MI","Ingham","Haslett"
"ZipCode","48842","MI",4.01365694236299,"Lansing, MI","Ingham","Holt"
"ZipCode","48843","MI",2.82613456601485,"Detroit, MI","Livingston","Howell"
"ZipCode","48850","MI",3.51511437029772,"Grand Rapids, MI","Montcalm","Lakeview"
"ZipCode","48854","MI",2.86519760092696,"Lansing, MI","Ingham","Mason"
"ZipCode","48855","MI",3.22869645132024,"Detroit, MI","Livingston","Howell"
"ZipCode","48861","MI",4.11437731151622,"Lansing, MI","Eaton","Mulliken"
"ZipCode","48864","MI",3.95836238393444,"Lansing, MI","Ingham","Okemos"
"ZipCode","48866","MI",3.42746512406495,"Lansing, MI","Clinton","Ovid"
"ZipCode","48876","MI",5.03153975826928,"Lansing, MI","Eaton","Potterville"
"ZipCode","48879","MI",3.98746231088916,"Lansing, MI","Clinton","Saint Johns"
"ZipCode","48886","MI",3.8751678680876,"Grand Rapids, MI","Montcalm","Six Lakes"
"ZipCode","48888","MI",3.37100406916308,"Grand Rapids, MI","Montcalm","Stanton"
"ZipCode","48891","MI",3.09158604702292,"Grand Rapids, MI","Montcalm","Vestaburg"
"ZipCode","48892","MI",3.20514834424964,"Lansing, MI","Ingham","Webberville"
"ZipCode","48894","MI",3.59616296100023,"Lansing, MI","Clinton","Westphalia"
"ZipCode","48895","MI",4.34292521351308,"Lansing, MI","Ingham","Williamston"
"ZipCode","48897","MI",4.18111409255737,"Grand Rapids, MI","Barry","Woodland"
"ZipCode","48906","MI",4.08237076368977,"Lansing, MI","Ingham","Lansing"
"ZipCode","48910","MI",3.63879953448123,"Lansing, MI","Ingham","Lansing"
"ZipCode","48911","MI",5.09399497493985,"Lansing, MI","Ingham","Lansing"
"ZipCode","48912","MI",4.23658747809692,"Lansing, MI","Ingham","Lansing"
"ZipCode","48915","MI",3.95287632217536,"Lansing, MI","Ingham","Lansing"
"ZipCode","48917","MI",3.84229579593706,"Lansing, MI","Eaton","Waverly"
"ZipCode","49001","MI",4.23302417776505,"Kalamazoo, MI","Kalamazoo","Kalamazoo"
"ZipCode","49002","MI",3.26670288372668,"Kalamazoo, MI","Kalamazoo","Portage"
"ZipCode","49004","MI",3.90737694808856,"Kalamazoo, MI","Kalamazoo","Kalamazoo"
"ZipCode","49006","MI",3.55439698220853,"Kalamazoo, MI","Kalamazoo","Kalamazoo"
"ZipCode","49007","MI",3.64543928227401,"Kalamazoo, MI","Kalamazoo","Kalamazoo"
"ZipCode","49008","MI",3.17445301557255,"Kalamazoo, MI","Kalamazoo","Kalamazoo"
"ZipCode","49009","MI",3.54486948123145,"Kalamazoo, MI","Kalamazoo","Oshtemo"
"ZipCode","49010","MI",3.24203792963827,"Holland, MI","Allegan","Allegan"
"ZipCode","49011","MI",4.46770863072172,"Battle Creek, MI","Calhoun","Athens"
"ZipCode","49012","MI",3.24494894665435,"Kalamazoo, MI","Kalamazoo","Augusta"
"ZipCode","49013","MI",2.70654421806902,"Kalamazoo, MI","Van Buren","Bangor"
"ZipCode","49014","MI",1.26760032253615,"Battle Creek, MI","Calhoun","Battle Creek"
"ZipCode","49015","MI",1.91407783064596,"Battle Creek, MI","Calhoun","Battle Creek"
"ZipCode","49017","MI",3.10877795547716,"Battle Creek, MI","Calhoun","Battle Creek"
"ZipCode","49021","MI",2.20523649639708,"Lansing, MI","Eaton","Bellevue"
"ZipCode","49022","MI",2.79298238428229,"Niles, MI","Berrien","Benton Harbor"
"ZipCode","49024","MI",3.30920872411769,"Kalamazoo, MI","Kalamazoo","Portage"
"ZipCode","49026","MI",2.83658790258768,"Kalamazoo, MI","Van Buren","Bloomingdale"
"ZipCode","49029","MI",3.99621751635222,"Battle Creek, MI","Calhoun","Burlington"
"ZipCode","49033","MI",2.33421240171143,"Battle Creek, MI","Calhoun","Emmett Township"
"ZipCode","49034","MI",3.66720700533107,"Kalamazoo, MI","Kalamazoo","Climax"
"ZipCode","49038","MI",2.37353489220326,"Niles, MI","Berrien","Coloma Township"
"ZipCode","49045","MI",3.61251906266517,"Kalamazoo, MI","Van Buren","Decatur"
"ZipCode","49046","MI",3.88854953921556,"Grand Rapids, MI","Barry","Delton"
"ZipCode","49048","MI",3.34030004818313,"Kalamazoo, MI","Kalamazoo","Comstock Township"
"ZipCode","49050","MI",3.85250399452897,"Grand Rapids, MI","Barry","Dowling"
"ZipCode","49051","MI",2.37886357742328,"Battle Creek, MI","Calhoun","East Leroy"
"ZipCode","49053","MI",3.07815671301468,"Kalamazoo, MI","Kalamazoo","Comstock Township"
"ZipCode","49055","MI",3.3271454888353,"Kalamazoo, MI","Van Buren","Gobles"
"ZipCode","49056","MI",1.20505265681465,"Kalamazoo, MI","Van Buren","Grand Junction"
"ZipCode","49057","MI",2.66804399379035,"Kalamazoo, MI","Van Buren","Hartford"
"ZipCode","49058","MI",3.52670965751435,"Grand Rapids, MI","Barry","Hastings Township"
"ZipCode","49060","MI",3.79300860727096,"Grand Rapids, MI","Barry","Hickory Corners"
"ZipCode","49064","MI",2.63292101630503,"Kalamazoo, MI","Van Buren","Lawrence"
"ZipCode","49065","MI",3.10089557526537,"Kalamazoo, MI","Van Buren","Lawton"
"ZipCode","49067","MI",2.21180191949481,"South Bend, MI","Cass","Marcellus"
"ZipCode","49068","MI",1.43277775743499,"Battle Creek, MI","Calhoun","Marshall"
"ZipCode","49070","MI",3.13689444825051,"Holland, MI","Allegan","Martin"
"ZipCode","49071","MI",3.21718927510869,"Kalamazoo, MI","Kalamazoo","Texas Township"
"ZipCode","49073","MI",3.1016938585736,"Grand Rapids, MI","Barry","Nashville"
"ZipCode","49076","MI",4.05208151372592,"Lansing, MI","Eaton","Olivet"
"ZipCode","49078","MI",3.14803458303376,"Holland, MI","Allegan","Otsego"
"ZipCode","49079","MI",2.77869904666189,"Kalamazoo, MI","Van Buren","Paw Paw"
"ZipCode","49080","MI",3.22283737913101,"Holland, MI","Allegan","Gunplain Township"
"ZipCode","49083","MI",3.46974305271339,"Kalamazoo, MI","Kalamazoo","Richland"
"ZipCode","49085","MI",2.75987145227526,"Niles, MI","Berrien","Saint Joseph"
"ZipCode","49087","MI",3.52748524253663,"Kalamazoo, MI","Kalamazoo","Schoolcraft"
"ZipCode","49088","MI",2.64822461769285,"Kalamazoo, MI","Kalamazoo","Scotts"
"ZipCode","49090","MI",2.57346090314576,"Kalamazoo, MI","Van Buren","South Haven Township"
"ZipCode","49092","MI",2.85502342429473,"Battle Creek, MI","Calhoun","Tekonsha"
"ZipCode","49095","MI",2.06449320228197,"South Bend, MI","Cass","Vandalia"
"ZipCode","49096","MI",3.62017157342173,"Lansing, MI","Eaton","Vermontville"
"ZipCode","49097","MI",3.45379388416175,"Kalamazoo, MI","Kalamazoo","Vicksburg"
"ZipCode","49101","MI",2.12146001150584,"Niles, MI","Berrien","Baroda"
"ZipCode","49102","MI",2.37361428280103,"Niles, MI","Berrien","Berrien Center"
"ZipCode","49103","MI",2.86411051465535,"Niles, MI","Berrien","Oronoko Township"
"ZipCode","49106","MI",2.67486754682454,"Niles, MI","Berrien","Bridgman"
"ZipCode","49107","MI",2.10577223788724,"Niles, MI","Berrien","Buchanan"
"ZipCode","49111","MI",2.20425944739669,"Niles, MI","Berrien","Eau Claire"
"ZipCode","49113","MI",2.49887233028206,"Niles, MI","Berrien","Galien"
"ZipCode","49125","MI",2.96963650468118,"Niles, MI","Berrien","Shorewood-Tower Hills-Harbert"
"ZipCode","49126","MI",1.76944420429739,"Niles, MI","Berrien","Sodus"
"ZipCode","49127","MI",3.30315359776345,"Niles, MI","Berrien","Lincoln Township"
"ZipCode","49130","MI",1.4853569538534,"South Bend, MI","Cass","Union"
"ZipCode","49201","MI",4.7814965413512,"Jackson, MI","Jackson","Blackman Township"
"ZipCode","49202","MI",5.65955964299691,"Jackson, MI","Jackson","Jackson"
"ZipCode","49203","MI",4.81127355056141,"Jackson, MI","Jackson","Jackson"
"ZipCode","49224","MI",3.07527267580996,"Battle Creek, MI","Calhoun","Albion"
"ZipCode","49230","MI",5.14137047994348,"Jackson, MI","Jackson","Brooklyn"
"ZipCode","49234","MI",3.99780952443567,"Jackson, MI","Jackson","Clarklake"
"ZipCode","49237","MI",4.61125693261959,"Jackson, MI","Jackson","Concord"
"ZipCode","49240","MI",4.67714313176449,"Jackson, MI","Jackson","Grass Lake Township"
"ZipCode","49241","MI",4.64928707873721,"Jackson, MI","Jackson","Hanover"
"ZipCode","49245","MI",2.776073730455,"Battle Creek, MI","Calhoun","Homer"
"ZipCode","49246","MI",4.78601697315252,"Jackson, MI","Jackson","Horton"
"ZipCode","49251","MI",3.1794385583976,"Lansing, MI","Ingham","Leslie"
"ZipCode","49254","MI",5.51268169555017,"Jackson, MI","Jackson","Michigan Center"
"ZipCode","49259","MI",4.60585192237587,"Jackson, MI","Jackson","Munith"
"ZipCode","49264","MI",3.98696969995962,"Lansing, MI","Ingham","Onondaga"
"ZipCode","49267","MI",2.90599081102277,"Monroe, MI","Monroe","Ottawa Lake"
"ZipCode","49269","MI",5.34853365700748,"Jackson, MI","Jackson","Sandstone Township"
"ZipCode","49270","MI",2.80098959002696,"Monroe, MI","Monroe","Petersburg"
"ZipCode","49272","MI",4.5659412675371,"Jackson, MI","Jackson","Pleasant Lake"
"ZipCode","49277","MI",4.53218350056191,"Jackson, MI","Jackson","Rives Junction"
"ZipCode","49283","MI",4.67658958050207,"Jackson, MI","Jackson","Spring Arbor"
"ZipCode","49284","MI",4.72060480756748,"Jackson, MI","Jackson","Springport"
"ZipCode","49285","MI",2.96798645882314,"Lansing, MI","Ingham","Stockbridge"
"ZipCode","49301","MI",2.84816714127637,"Grand Rapids, MI","Kent","Forest Hills"
"ZipCode","49302","MI",3.71032300609312,"Grand Rapids, MI","Kent","Caledonia Township"
"ZipCode","49306","MI",3.90238681069714,"Grand Rapids, MI","Kent","Belmont"
"ZipCode","49315","MI",3.42118978243411,"Grand Rapids, MI","Kent","Byron Center"
"ZipCode","49316","MI",3.39889097390289,"Grand Rapids, MI","Kent","Gaines Township"
"ZipCode","49318","MI",2.00756268137606,"Muskegon, MI","Muskegon","Casnovia"
"ZipCode","49319","MI",4.00164602746367,"Grand Rapids, MI","Kent","Cedar Springs"
"ZipCode","49321","MI",4.15670660431743,"Grand Rapids, MI","Kent","Comstock Park"
"ZipCode","49322","MI",3.47861576179416,"Grand Rapids, MI","Montcalm","Coral"
"ZipCode","49323","MI",3.12678272673023,"Holland, MI","Allegan","Dorr"
"ZipCode","49325","MI",3.89735070205309,"Grand Rapids, MI","Barry","Freeport"
"ZipCode","49326","MI",3.48073500224135,"Grand Rapids, MI","Kent","Gowen"
"ZipCode","49328","MI",3.44346637467333,"Holland, MI","Allegan","Hopkins"
"ZipCode","49329","MI",4.34443021076343,"Grand Rapids, MI","Montcalm","Howard City"
"ZipCode","49330","MI",3.35016203171475,"Grand Rapids, MI","Kent","Kent City"
"ZipCode","49331","MI",3.67586307157069,"Grand Rapids, MI","Kent","Lowell Township"
"ZipCode","49333","MI",3.84018133572488,"Grand Rapids, MI","Barry","Middleville"
"ZipCode","49339","MI",3.81908292622045,"Grand Rapids, MI","Montcalm","Pierson"
"ZipCode","49341","MI",4.19104388224278,"Grand Rapids, MI","Kent","Rockford"
"ZipCode","49343","MI",3.19942415763825,"Grand Rapids, MI","Kent","Sand Lake"
"ZipCode","49344","MI",3.04521410824141,"Holland, MI","Allegan","Shelbyville"
"ZipCode","49345","MI",3.69195384137451,"Grand Rapids, MI","Kent","Sparta"
"ZipCode","49347","MI",3.8704322942077,"Grand Rapids, MI","Montcalm","Trufant"
"ZipCode","49348","MI",3.25239538810004,"Holland, MI","Allegan","Wayland"
"ZipCode","49401","MI",3.81794768698245,"Grand Rapids, MI","Ottawa","Allendale Township"
"ZipCode","49403","MI",3.4279795441599,"Grand Rapids, MI","Ottawa","Conklin"
"ZipCode","49404","MI",3.97924681172595,"Grand Rapids, MI","Ottawa","Coopersville"
"ZipCode","49406","MI",2.18417780939133,"Holland, MI","Allegan","Douglas"
"ZipCode","49408","MI",2.46300330578957,"Holland, MI","Allegan","Fennville"
"ZipCode","49415","MI",1.86499681957076,"Muskegon, MI","Muskegon","Fruitport Township"
"ZipCode","49417","MI",3.80881738084058,"Grand Rapids, MI","Ottawa","Grand Haven"
"ZipCode","49418","MI",4.08975134484842,"Grand Rapids, MI","Kent","Grandville"
"ZipCode","49419","MI",2.96725196260463,"Holland, MI","Allegan","Hamilton"
"ZipCode","49423","MI",3.6318769871483,"Grand Rapids, MI","Ottawa","Holland"
"ZipCode","49424","MI",3.40329322600462,"Grand Rapids, MI","Ottawa","Holland"
"ZipCode","49425","MI",2.29820460198274,"Muskegon, MI","Muskegon","Holton"
"ZipCode","49426","MI",3.70416186943242,"Grand Rapids, MI","Ottawa","Hudsonville"
"ZipCode","49428","MI",3.79733853853488,"Grand Rapids, MI","Ottawa","Jenison"
"ZipCode","49435","MI",3.84353495962697,"Grand Rapids, MI","Ottawa","Marne"
"ZipCode","49437","MI",1.99667100853278,"Muskegon, MI","Muskegon","Montague"
"ZipCode","49441","MI",2.15190225199775,"Muskegon, MI","Muskegon","Norton Shores"
"ZipCode","49442","MI",1.75065140049392,"Muskegon, MI","Muskegon","Muskegon Township"
"ZipCode","49444","MI",2.64242578849027,"Muskegon, MI","Muskegon","Muskegon Heights"
"ZipCode","49445","MI",1.79306582422821,"Muskegon, MI","Muskegon","Muskegon Township"
"ZipCode","49448","MI",1.55998955181163,"Muskegon, MI","Muskegon","Fruitport Township"
"ZipCode","49450","MI",3.96797144374378,"Holland, MI","Allegan","Pullman"
"ZipCode","49451","MI",1.87424990574182,"Muskegon, MI","Muskegon","Ravenna"
"ZipCode","49453","MI",2.19781946895246,"Holland, MI","Allegan","Saugatuck"
"ZipCode","49456","MI",3.89375475199303,"Grand Rapids, MI","Ottawa","Spring Lake Township"
"ZipCode","49457","MI",2.01507670559307,"Muskegon, MI","Muskegon","Twin Lake"
"ZipCode","49460","MI",3.48303680727405,"Grand Rapids, MI","Ottawa","Zeeland Township"
"ZipCode","49461","MI",2.01694946516889,"Muskegon, MI","Muskegon","Whitehall"
"ZipCode","49464","MI",3.92268772316666,"Grand Rapids, MI","Ottawa","Zeeland Township"
"ZipCode","49503","MI",4.98269309500791,"Grand Rapids, MI","Kent","Grand Rapids"
"ZipCode","49504","MI",4.75340970114304,"Grand Rapids, MI","Kent","Grand Rapids"
"ZipCode","49505","MI",4.11677574232531,"Grand Rapids, MI","Kent","Grand Rapids"
"ZipCode","49506","MI",4.66240602315671,"Grand Rapids, MI","Kent","Grand Rapids"
"ZipCode","49507","MI",6.47437611275796,"Grand Rapids, MI","Kent","Grand Rapids"
"ZipCode","49508","MI",3.73843419893831,"Grand Rapids, MI","Kent","Kentwood"
"ZipCode","49509","MI",5.261253002505,"Grand Rapids, MI","Kent","Wyoming"
"ZipCode","49512","MI",4.23513709605387,"Grand Rapids, MI","Kent","Kentwood"
"ZipCode","49519","MI",3.9580314220294,"Grand Rapids, MI","Kent","Wyoming"
"ZipCode","49525","MI",3.99304560369792,"Grand Rapids, MI","Kent","Northview"
"ZipCode","49534","MI",3.8077646714544,"Grand Rapids, MI","Kent","Walker"
"ZipCode","49544","MI",3.85479047996164,"Grand Rapids, MI","Kent","Walker"
"ZipCode","49546","MI",3.41609374437693,"Grand Rapids, MI","Kent","Cascade Township"
"ZipCode","49548","MI",5.84729434604368,"Grand Rapids, MI","Kent","Grand Rapids"
"ZipCode","50003","IA",2.98767411464963,"Des Moines, IA","Dallas","Adel"
"ZipCode","50009","IA",3.86729028017772,"Des Moines, IA","Polk","Altoona"
"ZipCode","50010","IA",3.77830327288682,"Ames, IA","Story","Ames"
"ZipCode","50014","IA",2.87335965751942,"Ames, IA","Story","Ames"
"ZipCode","50021","IA",3.90525166383591,"Des Moines, IA","Polk","Ankeny"
"ZipCode","50023","IA",4.09434135082507,"Des Moines, IA","Polk","Ankeny"
"ZipCode","50035","IA",4.38198290788894,"Des Moines, IA","Polk","Bondurant"
"ZipCode","50046","IA",3.93492178574948,"Ames, IA","Story","Cambridge"
"ZipCode","50056","IA",3.85348431006002,"Ames, IA","Story","Colo"
"ZipCode","50061","IA",3.58803116346708,"Des Moines, IA","Warren","Cumming"
"ZipCode","50063","IA",7.4405396119884,"Des Moines, IA","Dallas","Dallas Center"
"ZipCode","50070","IA",2.90785180628186,"Des Moines, IA","Dallas","Dexter"
"ZipCode","50073","IA",3.58957081096211,"Des Moines, IA","Polk","Elkhart"
"ZipCode","50109","IA",3.90822041027355,"Des Moines, IA","Polk","Granger"
"ZipCode","50111","IA",4.18775203350439,"Des Moines, IA","Polk","Grimes"
"ZipCode","50125","IA",3.06096654394118,"Des Moines, IA","Warren","Indianola"
"ZipCode","50161","IA",4.99432868848159,"Ames, IA","Story","Maxwell"
"ZipCode","50166","IA",1.58377204763713,"Des Moines, IA","Warren","Milo"
"ZipCode","50169","IA",5.22632172449911,"Des Moines, IA","Polk","Mitchellville"
"ZipCode","50201","IA",3.51393559208909,"Ames, IA","Story","Nevada"
"ZipCode","50210","IA",2.47415602030865,"Des Moines, IA","Warren","New Virginia"
"ZipCode","50211","IA",0.566349843894047,"Des Moines, IA","Warren","Norwalk"
"ZipCode","50220","IA",2.56012054836734,"Des Moines, IA","Dallas","Perry"
"ZipCode","50226","IA",4.22888143622955,"Des Moines, IA","Polk","Polk City"
"ZipCode","50233","IA",3.26159628093123,"Des Moines, IA","Dallas","Redfield"
"ZipCode","50236","IA",3.70496826313846,"Ames, IA","Story","Roland"
"ZipCode","50237","IA",4.98375073679159,"Des Moines, IA","Polk","Runnells"
"ZipCode","50244","IA",3.93135688669715,"Ames, IA","Story","Slater"
"ZipCode","50248","IA",3.53302211317799,"Ames, IA","Story","Story City"
"ZipCode","50261","IA",5.61506156684045,"Des Moines, IA","Dallas","Van Meter"
"ZipCode","50263","IA",3.11708051637522,"Des Moines, IA","Dallas","Waukee"
"ZipCode","50265","IA",4.68245662229891,"Des Moines, IA","Polk","West Des Moines"
"ZipCode","50266","IA",3.84678601484212,"Des Moines, IA","Polk","West Des Moines"
"ZipCode","50276","IA",3.7196803381821,"Des Moines, IA","Dallas","Woodward"
"ZipCode","50309","IA",6.1757272504709,"Des Moines, IA","Polk","Des Moines"
"ZipCode","50310","IA",3.53941232255057,"Des Moines, IA","Polk","Des Moines"
"ZipCode","50311","IA",3.55587112854362,"Des Moines, IA","Polk","Des Moines"
"ZipCode","50312","IA",3.77684972337495,"Des Moines, IA","Polk","Des Moines"
"ZipCode","50313","IA",4.59690218637846,"Des Moines, IA","Polk","Des Moines"
"ZipCode","50314","IA",3.3351690980816,"Des Moines, IA","Polk","Des Moines"
"ZipCode","50315","IA",4.21631128166195,"Des Moines, IA","Polk","Des Moines"
"ZipCode","50316","IA",3.6649789099428,"Des Moines, IA","Polk","Des Moines"
"ZipCode","50317","IA",4.14774719378243,"Des Moines, IA","Polk","Des Moines"
"ZipCode","50320","IA",3.3364289050635,"Des Moines, IA","Polk","Des Moines"
"ZipCode","50321","IA",4.50742515302116,"Des Moines, IA","Polk","Des Moines"
"ZipCode","50322","IA",3.54221151195873,"Des Moines, IA","Polk","Urbandale"
"ZipCode","50323","IA",3.35450427794099,"Des Moines, IA","Polk","Urbandale"
"ZipCode","50325","IA",3.84407996075117,"Des Moines, IA","Polk","Clive"
"ZipCode","50327","IA",4.18316358319688,"Des Moines, IA","Polk","Pleasant Hill"
"ZipCode","50613","IA",2.76330920475194,"Waterloo, IA","Black Hawk","Cedar Falls"
"ZipCode","50622","IA",3.94207747823465,"Waterloo, IA","Bremer","Denver"
"ZipCode","50626","IA",3.05348456390482,"Waterloo, IA","Black Hawk","Dunkerton"
"ZipCode","50643","IA",2.99696236658218,"Waterloo, IA","Black Hawk","Hudson"
"ZipCode","50651","IA",3.45559303821346,"Waterloo, IA","Black Hawk","La Porte City"
"ZipCode","50677","IA",3.82865966041471,"Waterloo, IA","Bremer","Waverly"
"ZipCode","50701","IA",3.48358168757894,"Waterloo, IA","Black Hawk","Waterloo"
"ZipCode","50702","IA",3.09174889217939,"Waterloo, IA","Black Hawk","Waterloo"
"ZipCode","50703","IA",3.62352003286923,"Waterloo, IA","Black Hawk","Waterloo"
"ZipCode","50707","IA",3.86511414885453,"Waterloo, IA","Black Hawk","Evansdale"
"ZipCode","51501","IA",3.46539573998649,"Omaha, IA","Pottawattamie","Council Bluffs"
"ZipCode","51503","IA",3.41123620732596,"Omaha, IA","Pottawattamie","Council Bluffs"
"ZipCode","51510","IA",3.61649394530859,"Omaha, IA","Pottawattamie","Carter Lake"
"ZipCode","51521","IA",3.51899384351395,"Omaha, IA","Pottawattamie","Avoca"
"ZipCode","51525","IA",3.79444381275101,"Omaha, IA","Pottawattamie","Carson"
"ZipCode","51526","IA",3.26137264053874,"Omaha, IA","Pottawattamie","Crescent"
"ZipCode","51534","IA",3.4617901109476,"Omaha, IA","Mills","Glenwood"
"ZipCode","51551","IA",2.88851216332656,"Omaha, IA","Mills","Malvern"
"ZipCode","51559","IA",4.22910738879258,"Omaha, IA","Pottawattamie","Neola"
"ZipCode","51560","IA",3.57334776411469,"Omaha, IA","Pottawattamie","Oakland"
"ZipCode","51561","IA",3.72066899476356,"Omaha, IA","Mills","Pacific Junction"
"ZipCode","51575","IA",3.54737953718906,"Omaha, IA","Pottawattamie","Treynor"
"ZipCode","51576","IA",1.30160604061187,"Omaha, IA","Pottawattamie","Underwood"
"ZipCode","51577","IA",3.56958382002088,"Omaha, IA","Pottawattamie","Walnut"
"ZipCode","52001","IA",3.7197648397941,"Dubuque, IA","Dubuque","Dubuque"
"ZipCode","52002","IA",3.63018543627017,"Dubuque, IA","Dubuque","Dubuque"
"ZipCode","52003","IA",2.37913815512248,"Dubuque, IA","Dubuque","Dubuque"
"ZipCode","52033","IA",3.65224321477587,"Dubuque, IA","Dubuque","Cascade"
"ZipCode","52040","IA",4.49397330557379,"Dubuque, IA","Dubuque","Dyersville"
"ZipCode","52045","IA",3.87983065560255,"Dubuque, IA","Dubuque","Epworth"
"ZipCode","52046","IA",3.68619275023983,"Dubuque, IA","Dubuque","Farley"
"ZipCode","52068","IA",2.56846363374343,"Dubuque, IA","Dubuque","Peosta"
"ZipCode","52073","IA",3.45836115168211,"Dubuque, IA","Dubuque","Sherrill"
"ZipCode","52206","IA",5.47805464129587,"Cedar Rapids, IA","Benton","Atkins"
"ZipCode","52208","IA",3.66443760268087,"Cedar Rapids, IA","Benton","Belle Plaine"
"ZipCode","52213","IA",3.58749043974618,"Cedar Rapids, IA","Linn","Center Point"
"ZipCode","52214","IA",4.79986021006103,"Cedar Rapids, IA","Linn","Central City"
"ZipCode","52218","IA",3.77752903301416,"Cedar Rapids, IA","Linn","Coggon"
"ZipCode","52227","IA",3.9979996573124,"Cedar Rapids, IA","Linn","Ely"
"ZipCode","52228","IA",4.03247289880688,"Cedar Rapids, IA","Linn","Fairfax"
"ZipCode","52233","IA",4.00687294415665,"Cedar Rapids, IA","Linn","Hiawatha"
"ZipCode","52240","IA",3.32132699331897,"Iowa City, IA","Johnson","Iowa City"
"ZipCode","52241","IA",3.50557284367028,"Iowa City, IA","Johnson","Coralville"
"ZipCode","52245","IA",3.53595655429675,"Iowa City, IA","Johnson","Iowa City"
"ZipCode","52246","IA",3.42407933944042,"Iowa City, IA","Johnson","Iowa City"
"ZipCode","52247","IA",3.20090878729242,"Iowa City, IA","Washington","Kalona"
"ZipCode","52253","IA",3.73603394158906,"Cedar Rapids, IA","Linn","Lisbon"
"ZipCode","52302","IA",3.73043337565744,"Cedar Rapids, IA","Linn","Marion"
"ZipCode","52314","IA",4.14743276367972,"Cedar Rapids, IA","Linn","Mount Vernon"
"ZipCode","52315","IA",3.77063781218828,"Cedar Rapids, IA","Benton","Newhall"
"ZipCode","52317","IA",3.23727609876523,"Iowa City, IA","Johnson","North Liberty"
"ZipCode","52322","IA",3.32284653550101,"Iowa City, IA","Johnson","Oxford"
"ZipCode","52324","IA",3.91764032093153,"Cedar Rapids, IA","Linn","Palo"
"ZipCode","52327","IA",3.47051099253935,"Iowa City, IA","Washington","Riverside"
"ZipCode","52328","IA",3.95014869831338,"Cedar Rapids, IA","Linn","Robins"
"ZipCode","52332","IA",4.05238533701115,"Cedar Rapids, IA","Benton","Shellsburg"
"ZipCode","52333","IA",3.21496488546629,"Iowa City, IA","Johnson","Solon"
"ZipCode","52336","IA",5.90565896139653,"Cedar Rapids, IA","Linn","Springville"
"ZipCode","52338","IA",2.5584854512574,"Iowa City, IA","Johnson","Swisher"
"ZipCode","52340","IA",3.34554187070692,"Iowa City, IA","Johnson","Tiffin"
"ZipCode","52341","IA",6.69235673053126,"Cedar Rapids, IA","Linn","Toddville"
"ZipCode","52346","IA",1.68563787494085,"Cedar Rapids, IA","Benton","Van Horne"
"ZipCode","52349","IA",3.93747497769308,"Cedar Rapids, IA","Benton","Vinton"
"ZipCode","52352","IA",3.93364283283736,"Cedar Rapids, IA","Linn","Walker"
"ZipCode","52353","IA",3.77904900862509,"Iowa City, IA","Washington","Washington"
"ZipCode","52356","IA",2.09641670038868,"Iowa City, IA","Washington","Wellman"
"ZipCode","52401","IA",3.92531591533138,"Cedar Rapids, IA","Linn","Cedar Rapids"
"ZipCode","52402","IA",3.90611363287838,"Cedar Rapids, IA","Linn","Cedar Rapids"
"ZipCode","52403","IA",4.72610208312527,"Cedar Rapids, IA","Linn","Cedar Rapids"
"ZipCode","52404","IA",4.19676457676847,"Cedar Rapids, IA","Linn","Cedar Rapids"
"ZipCode","52405","IA",3.85178837717928,"Cedar Rapids, IA","Linn","Cedar Rapids"
"ZipCode","52411","IA",3.7722574036576,"Cedar Rapids, IA","Linn","Cedar Rapids"
"ZipCode","52722","IA",3.5448606324875,"Davenport, IA","Scott","Bettendorf"
"ZipCode","52726","IA",3.02691461647536,"Davenport, IA","Scott","Blue Grass"
"ZipCode","52728","IA",2.66085037697974,"Davenport, IA","Scott","Buffalo"
"ZipCode","52748","IA",4.91506070187818,"Davenport, IA","Scott","Eldridge"
"ZipCode","52753","IA",5.3005441801391,"Davenport, IA","Scott","Le Claire"
"ZipCode","52755","IA",3.51698851907606,"Iowa City, IA","Johnson","Lone Tree"
"ZipCode","52756","IA",2.69280049154315,"Davenport, IA","Scott","Long Grove"
"ZipCode","52768","IA",4.88855012048828,"Davenport, IA","Scott","Princeton"
"ZipCode","52773","IA",3.49260572822874,"Davenport, IA","Scott","Walcott"
"ZipCode","52802","IA",2.63985841671678,"Davenport, IA","Scott","Davenport"
"ZipCode","52803","IA",3.29576249611481,"Davenport, IA","Scott","Davenport"
"ZipCode","52804","IA",3.19920977339138,"Davenport, IA","Scott","Davenport"
"ZipCode","52806","IA",4.05358767777914,"Davenport, IA","Scott","Davenport"
"ZipCode","52807","IA",3.99628013679187,"Davenport, IA","Scott","Davenport"
"ZipCode","53001","WI",1.17884276190684,"Sheboygan, WI","Sheboygan","Scott"
